"comment_id","channelId","videoId","textDisplay","textOriginal","authorDisplayName","authorProfileImageUrl","authorChannelUrl","authorChannelId.value","canRate","viewerRating","likeCount","publishedAt","updatedAt","id","parentId","moderationStatus"
"674","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Is this the channel that follows juror busses in attempt to intimidate them????","Is this the channel that follows juror busses in attempt to intimidate them????","@googleyoutubecensorsforobi5587","https://yt3.ggpht.com/ytc/AIdro_kVfxBemKTXVOvYzuHj3r_aqBBGDF_m8iUtvR9qB3klUkFKm43FfQihtLRU7-euWiffJg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@googleyoutubecensorsforobi5587","UCr0xZD_ACsDKwjIKZ2Pb8tg","TRUE","none","0","2022-01-07T03:12:28Z","2022-01-07T03:12:28Z","UgwcsVJZFAxJm3fGC4Z4AaABAg.9WsxoSQkK029Wsxr8XgDZl","UgwcsVJZFAxJm3fGC4Z4AaABAg",NA
"675","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Remember when ilhan Omar married her own brother? <br>Remember when fauci lied to Congress under oath about gain of function research funded by the NIH at the Wuhan Institute of Virology <br>Ya know the research adding the spike protein to bat SARS<br>Ya know the thing they call COVID-19<br>Remember when after OBiden ruined the entire country Afghanistan, he celebrated by drone bombing 12 children in the “new” Afghanistan? <br>Remember when Milley committed treason? <br>Remember when vaccine mandates were conspiracy theories? <br>Remember when OBiden didn’t actually win? <br>Remember when we weren’t inundated by fascist tyrannical communist OBiden regime bots?<br>Let’s go Brandon!!!!!<br> we’re coming for ya<br>Ya illiberal fascist tyrannical OBiden regime bots<br>We will get you all <br>Better run and hide <br>🤡🤡🐑🐑😘😘","Remember when ilhan Omar married her own brother? 
Remember when fauci lied to Congress under oath about gain of function research funded by the NIH at the Wuhan Institute of Virology 
Ya know the research adding the spike protein to bat SARS
Ya know the thing they call COVID-19
Remember when after OBiden ruined the entire country Afghanistan, he celebrated by drone bombing 12 children in the “new” Afghanistan? 
Remember when Milley committed treason? 
Remember when vaccine mandates were conspiracy theories? 
Remember when OBiden didn’t actually win? 
Remember when we weren’t inundated by fascist tyrannical communist OBiden regime bots?
Let’s go Brandon!!!!!
 we’re coming for ya
Ya illiberal fascist tyrannical OBiden regime bots
We will get you all 
Better run and hide 
🤡🤡🐑🐑😘😘","@googleyoutubecensorsforobi5587","https://yt3.ggpht.com/ytc/AIdro_kVfxBemKTXVOvYzuHj3r_aqBBGDF_m8iUtvR9qB3klUkFKm43FfQihtLRU7-euWiffJg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@googleyoutubecensorsforobi5587","UCr0xZD_ACsDKwjIKZ2Pb8tg","TRUE","none","0","2022-01-07T03:12:32Z","2022-01-07T03:12:32Z","UgwcsVJZFAxJm3fGC4Z4AaABAg.9WsxoSQkK029WsxrdWL0bl","UgwcsVJZFAxJm3fGC4Z4AaABAg",NA
"676","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Nah. The &quot;insurrectionists&quot; ruined any prospect of legit revolution IMO.","Nah. The ""insurrectionists"" ruined any prospect of legit revolution IMO.","@deviantfish2711","https://yt3.ggpht.com/ytc/AIdro_lQCn9BFI4tCHB4iAkTVh8NwTDo6ut_h_zzvEnqinA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@deviantfish2711","UCtRXKAUKzi9wZGRupICGVNA","TRUE","none","0","2022-01-07T03:27:54Z","2022-01-07T03:27:54Z","UgwcsVJZFAxJm3fGC4Z4AaABAg.9WsxoSQkK029Wszc5R17yv","UgwcsVJZFAxJm3fGC4Z4AaABAg",NA
"677","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","@OrcaBob 4337 Yup 😞 it&#39;ll be harder now. Penetration of the online ghettos, basically nonstop has become a new tactic of mine.","@OrcaBob 4337 Yup 😞 it'll be harder now. Penetration of the online ghettos, basically nonstop has become a new tactic of mine.","@deviantfish2711","https://yt3.ggpht.com/ytc/AIdro_lQCn9BFI4tCHB4iAkTVh8NwTDo6ut_h_zzvEnqinA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@deviantfish2711","UCtRXKAUKzi9wZGRupICGVNA","TRUE","none","0","2022-01-07T03:48:28Z","2023-10-20T08:14:59Z","UgwcsVJZFAxJm3fGC4Z4AaABAg.9WsxoSQkK029Wt0ynmrcl3","UgwcsVJZFAxJm3fGC4Z4AaABAg",NA
"678","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","that would be capitol.. .look, another trump university graduate.. how embarrassing.","that would be capitol.. .look, another trump university graduate.. how embarrassing.","@connieb4372","https://yt3.ggpht.com/ytc/AIdro_ljx24KBq8rACBGiObhnRIbtrMaT4fGLMSSUS-j0xJ9IA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@connieb4372","UCaoMZ114VX1pGn_ezBF5ZAg","TRUE","none","9","2022-01-07T03:51:32Z","2022-01-07T03:51:32Z","UgwcsVJZFAxJm3fGC4Z4AaABAg.9WsxoSQkK029Wt1KDslfDi","UgwcsVJZFAxJm3fGC4Z4AaABAg",NA
"679","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Let&#39;s go Brandon, I agree.","Let's go Brandon, I agree.","@nioliner7762","https://yt3.ggpht.com/L3VTgamUhq2jfpWBniUKgVFf_g1Oe86HKbAvaoqep4FQ50rNJ2uAJtHeCxbazm6Ky0SguaVjwg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@nioliner7762","UCG6QIstoQ_GW50aiSTTCy0Q","TRUE","none","0","2022-01-07T03:33:53Z","2022-01-07T03:33:53Z","Ugx5PVawgxbnLpUyYQZ4AaABAg.9WsxR-bEFOr9Wt-IuIKrMd","Ugx5PVawgxbnLpUyYQZ4AaABAg",NA
"680","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","LETS LOVE BIDEN💙🇺🇸","LETS LOVE BIDEN💙🇺🇸","@surlypiratewench1969","https://yt3.ggpht.com/PfZ6Ux-h1ytt6wy_rcB_NUkGt4F3JhMoPVsMU8S-tR0_HdIFFHnufMwvmnLuygvySPOr0gUCjg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@surlypiratewench1969","UCAW6GoiDq-G9nGl6YIYr0yw","TRUE","none","2","2022-01-07T04:04:16Z","2022-01-07T04:04:16Z","Ugx5PVawgxbnLpUyYQZ4AaABAg.9WsxR-bEFOr9Wt2mXcXCAz","Ugx5PVawgxbnLpUyYQZ4AaABAg",NA
"681","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","PEACE <br>LOVE<br>CALM<br>HONESTY <br>FREE THINKING <br>GOOD HEALTH <br>WISDOM <br>KINDNESS <br>HAPPINESS <br>SOBRIETY <br>OPTIMISM","PEACE 
LOVE
CALM
HONESTY 
FREE THINKING 
GOOD HEALTH 
WISDOM 
KINDNESS 
HAPPINESS 
SOBRIETY 
OPTIMISM","@sanbruno6010","https://yt3.ggpht.com/NgOD8cgdm_sAWghNhmr_6dsplcqIQu0ywgmRDvpTG5imW2-M9xM7SZQnGoQ9kjIorqPAEFhq=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@sanbruno6010","UC6rqiINvj86eapp08ZLwOjA","TRUE","none","0","2022-12-12T15:53:32Z","2022-12-12T15:53:32Z","Ugyb5ITNmNve8wq6aDN4AaABAg.9WsxLOhnz1g9jYDQtPTBb0","Ugyb5ITNmNve8wq6aDN4AaABAg",NA
"682","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Dirtbags! <br>ANYONE, cowardly enough to attack <b>our</b> Country &amp; undermanned police force,  do NOT deserve to stay here","Dirtbags! 
ANYONE, cowardly enough to attack *our* Country & undermanned police force,  do NOT deserve to stay here","@patrickdevlin3552","https://yt3.ggpht.com/ytc/AIdro_k9ApAuQw2vkXLAfAObsjkgYKYA1pz34Q71zo9wlPI=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@patrickdevlin3552","UCx--WjuV9cGgstdRZH12Vvg","TRUE","none","1","2022-01-07T03:07:05Z","2022-01-07T03:07:05Z","UgzmRCJxU3PdwCD7Rbx4AaABAg",NA,NA
"683","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","The MOST heart breaking thing I&#39;VE ever saw in my life time","The MOST heart breaking thing I'VE ever saw in my life time","@triciavaughan3417","https://yt3.ggpht.com/ytc/AIdro_m8JCFJ7F_knCaEJ6rEvPAbufyYuHB59JTemc5z7bU=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@triciavaughan3417","UCtLcUGikAcMNShch8ydsRJQ","TRUE","none","40","2022-01-07T03:05:57Z","2022-01-07T03:05:57Z","UgzPydmN4_tS3zAcf7Z4AaABAg",NA,NA
"684","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","<a href=""https://www.youtube.com/watch?v=BdSts0khChE&amp;t=60"">01:00</a>  Knocking politely at the door?","01:00  Knocking politely at the door?","@richarddarlington1139","https://yt3.ggpht.com/ytc/AIdro_n-7wnCdrz6YWKICrlBlN7hebwLD12liIsTNTpQIKcHTg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@richarddarlington1139","UCL-LCeIdyOT8FS1EN1v3gTw","TRUE","none","4","2022-01-07T03:05:37Z","2022-01-07T03:05:37Z","UgzoqZ37g-0cM6D6z-Z4AaABAg",NA,NA
"685","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","My mother watches right wing &quot;news&quot; media like Fox and Newsmax. She has NEVER been shown footage like this. She has no clue that it was anything other than patriotic protesters behaving as &quot;peaceful tourists&quot; that day.","My mother watches right wing ""news"" media like Fox and Newsmax. She has NEVER been shown footage like this. She has no clue that it was anything other than patriotic protesters behaving as ""peaceful tourists"" that day.","@BooksForever","https://yt3.ggpht.com/0Qzd_C9hTQTjOuKa1dgFiRwngKhj2X7se4NaBrD6fzQ2aokv7QtaLO_awQCyZ22XIUlENh4cbw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@BooksForever","UCqJiClTk-uAsPUHYifrMSvQ","TRUE","none","66","2022-01-07T03:05:28Z","2022-01-07T03:05:28Z","UgxJZ0TQj16K_xRFGQR4AaABAg",NA,NA
"686","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","It was a good show though. I look forward to seeing the sequel to it. ☺","It was a good show though. I look forward to seeing the sequel to it. ☺","@steveothepainterreeding9126","https://yt3.ggpht.com/ytc/AIdro_ngR5n_xp6aKxr8XFbjoUAkvcnCWIJY_SY7iOpHQCY=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@steveothepainterreeding9126","UC-aysUflGGEEA1MjD5Rs4aA","TRUE","none","4","2022-01-07T03:04:01Z","2022-01-07T03:04:01Z","Ugz3O8czm47zEHlaNyh4AaABAg",NA,NA
"687","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","The apparition of this riot by the crowd;<br>Patriots on a wet black day.","The apparition of this riot by the crowd;
Patriots on a wet black day.","@aurora_occidentalis2248","https://yt3.ggpht.com/ytc/AIdro_mXhfdbtPQd4nQAcJwQ4GhXTHpAOY8Uy8YXyLOQcOqIZIY=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@aurora_occidentalis2248","UCRm5vqJKBtr4XcD2EiH4aBQ","TRUE","none","1","2022-01-07T03:03:25Z","2022-01-07T03:03:25Z","UgxrZev1V3s5mCKrId14AaABAg",NA,NA
"688","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","The maga cult have to be the least intelligent beings to sadly inhabit this earth.","The maga cult have to be the least intelligent beings to sadly inhabit this earth.","@canttouchthis5729","https://yt3.ggpht.com/ytc/AIdro_kobtIKB48kYbyoIbTaEMN7k6Obdij_-kVeSMbC28jaAlf34P-acLGJTORMNvUS62PM0Q=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@canttouchthis5729","UC9V8esfFZwobo1OPRV-W1yQ","TRUE","none","0","2022-01-07T03:03:12Z","2022-01-07T03:03:12Z","UgxRr5spnJWdxrenBnp4AaABAg",NA,NA
"689","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","I will never forget what I saw before or since","I will never forget what I saw before or since","@triciavaughan3417","https://yt3.ggpht.com/ytc/AIdro_m8JCFJ7F_knCaEJ6rEvPAbufyYuHB59JTemc5z7bU=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@triciavaughan3417","UCtLcUGikAcMNShch8ydsRJQ","TRUE","none","3","2022-01-07T03:03:00Z","2022-01-07T03:03:00Z","Ugzj1Ws86wFyHWPJrM14AaABAg",NA,NA
"690","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Imagine caling this an insurrecttions, but no one is charged with that -.-<br>Meanwhile we support the people that actually burned down many federal buildings across America. Including a capitol..","Imagine caling this an insurrecttions, but no one is charged with that -.-
Meanwhile we support the people that actually burned down many federal buildings across America. Including a capitol..","@devo2","https://yt3.ggpht.com/9OqvtHwGICL8rf-s9s3nsmLTqjdQFZGo5ChIECdXK8cn160VXiCXcOyBPfJGJ6fHWAqVK5ZK2J4=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@devo2","UC23ngrQUmf1eyLcDgSZGHyg","TRUE","none","3","2022-01-07T03:02:02Z","2022-01-07T03:02:02Z","UgzyRusVbiYvlS8ddi14AaABAg",NA,NA
"691","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","<i>Jan 6, 2021</i><br>&quot;So go home, we love you. You&#39;re very special.&quot;","_Jan 6, 2021_
""So go home, we love you. You're very special.""","@treasonuniversity7455","https://yt3.ggpht.com/bQjAgZ3CRzSCP0hPwQtTYh2fRoXSq69OlMyeKPGMl1SCf-i6G88IyIvguDfYD9RfqDh58nCalJY=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@treasonuniversity7455","UC_CUbkgVlfcn30w-4Z-kZzQ","TRUE","none","39","2022-01-07T03:02:01Z","2022-01-07T03:02:01Z","Ugzbi2pqXfvEKUTf2Px4AaABAg",NA,NA
"692","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Rey Epps  encourage everyone to go into the capital no mention of that either why has there&#39;s footage of Capitol Police being let in and who are the FBI in format one I wonder this command or this media has not said anything about it because it doesn&#39;t fit the narrative","Rey Epps  encourage everyone to go into the capital no mention of that either why has there's footage of Capitol Police being let in and who are the FBI in format one I wonder this command or this media has not said anything about it because it doesn't fit the narrative","@dylanserrano2109","https://yt3.ggpht.com/ytc/AIdro_lHEdFv7CBfqcSsEM0V2d2FP0QV8YctLkUIy8aTioc=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@dylanserrano2109","UCHeGyFMpEJKlsR0TLD7tN5w","TRUE","none","1","2022-01-07T03:01:45Z","2022-01-07T03:01:45Z","UgysYiYUSqk12B2gIvp4AaABAg",NA,NA
"693","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","@<a href=""https://www.youtube.com/watch?v=BdSts0khChE&amp;t=48"">0:48</a> <br>OBiden now saying he speaks for and on behalf  of God","@0:48 
OBiden now saying he speaks for and on behalf  of God","@googlerestrictsfreespeecho5485","https://yt3.ggpht.com/ytc/AIdro_mW0HX8nY-Aegy1UXDgfTB3j4snP03S3Xy5MBGZkW1hUbbYoGKtw-0B2eroA56mHZ8mFQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@googlerestrictsfreespeecho5485","UCU6fMmrS9_6NuIZ0b5s18Dw","TRUE","none","1","2022-01-07T03:01:39Z","2022-01-07T03:01:39Z","Ugyt6lhGUFD7XopSOkt4AaABAg",NA,NA
"694","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","How much milk does the January 6th cow have left in it MSNBC? I think your milking is getting too excessive.","How much milk does the January 6th cow have left in it MSNBC? I think your milking is getting too excessive.","@peanutbutter8986","https://yt3.ggpht.com/ytc/AIdro_mWECQVGJ__w0KVBSNuQz44r_46B8trorC6C4nWKoE=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@peanutbutter8986","UCkILUTebVOhhsbbuMe8tC5A","TRUE","none","2","2022-01-07T03:01:06Z","2022-01-07T03:01:06Z","UgxI-FSei6fbs9B_Jyx4AaABAg",NA,NA
"695","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","It&#39;s embarrassing how giddy the left is today. This has become their new favorite day of the year!","It's embarrassing how giddy the left is today. This has become their new favorite day of the year!","@patriot9606","https://yt3.ggpht.com/ytc/AIdro_mfdkrMUUR0fehmGOPhevOEsKfdBABEp2UGGHsJ404=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@patriot9606","UC1KYt6f0y5SEoLVL8ctMqGQ","TRUE","none","0","2022-01-07T03:00:21Z","2022-01-07T03:00:21Z","Ugzrfcea1aYN0Jxkkx94AaABAg",NA,NA
"696","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","The Qoup Qlutz Qlan","The Qoup Qlutz Qlan","@chrismartin3197","https://yt3.ggpht.com/ytc/AIdro_mS-Y-vDDHk7V1N0xoM_WwXNz02M5Y4gp9AX2mB_6M=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@chrismartin3197","UCcOb7ACSAeQ_ExgJh_AQWUQ","TRUE","none","1","2022-01-07T03:00:09Z","2022-01-07T03:00:09Z","UgxoZsYsx7Wtrx9pJO94AaABAg",NA,NA
"697","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","One of the most disgraceful days in our Nation. We will never forget. If you don&#39;t like America get out. Go to Russia and try this!","One of the most disgraceful days in our Nation. We will never forget. If you don't like America get out. Go to Russia and try this!","@margueritegastanaga5156","https://yt3.ggpht.com/ytc/AIdro_kO1wv_9q2KxAHOsM_gr2vGrAILD1rLSHRIN_IuunU9hFg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@margueritegastanaga5156","UC7S1kmHao01rclNmGJUTj5w","TRUE","none","31","2022-01-07T02:59:48Z","2022-01-07T02:59:48Z","UgxNjvpH603PsORBcwd4AaABAg",NA,NA
"698","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Is this that channel that follows juror busses in attempt to intimidate them??","Is this that channel that follows juror busses in attempt to intimidate them??","@googlerestrictsfreespeecho5485","https://yt3.ggpht.com/ytc/AIdro_mW0HX8nY-Aegy1UXDgfTB3j4snP03S3Xy5MBGZkW1hUbbYoGKtw-0B2eroA56mHZ8mFQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@googlerestrictsfreespeecho5485","UCU6fMmrS9_6NuIZ0b5s18Dw","TRUE","none","1","2022-01-07T02:59:43Z","2022-01-07T02:59:43Z","UgxuSD7xFqNyi9Qy7mp4AaABAg",NA,NA
"699","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Trump really F&#39;ed up America... The Republicunts will be marked in history as some of the most treacherous bunch of individuals to go down in history.","Trump really F'ed up America... The Republicunts will be marked in history as some of the most treacherous bunch of individuals to go down in history.","@slylockdefox246","https://yt3.ggpht.com/ytc/AIdro_kGMm_V7bCoSti0oc3SqfS_ynitMG9sMhGSltmqWnY=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@slylockdefox246","UCDGhPD-6ioEUPZSysbp2ObA","TRUE","none","1","2022-01-07T02:59:31Z","2022-01-07T02:59:31Z","UgyJS68lKlGg8_jorBl4AaABAg",NA,NA
"700","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","This day will live in infamy and history will not be kind to those who made it happen.","This day will live in infamy and history will not be kind to those who made it happen.","@ianreed9571","https://yt3.ggpht.com/ytc/AIdro_ll4j39MwK4FbVVTywd9DLKnhYReo_rIS7oMNtZ0bM=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@ianreed9571","UCXtpmmX-Lx9gqbQ4PrISIMA","TRUE","none","51","2022-01-07T02:57:48Z","2022-01-07T02:57:48Z","Ugws4Gx5EJAMc6Xbpl94AaABAg",NA,NA
"701","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","MUST READ, A PSYCO <br>Or a psychotic is a maniac and mentally insane  and deranged unstable person😳<br>He is an obsessed person who wants to control and who lack empathy, and poor behavioral controls, commonly resulting in persistent antisocial deviance and criminal behavior😳<br><br>their mind is losing its grip on reality. A psychopath is someone who isn&#39;t able to feel for others and may act in reckless and antisocial ways😬<br>He has socially irresponsible behavior,<br>He has disregard In violating the right of others, <br>He has inability to distinguish between right and wrong, He has difficulty with showing remorse or empathy, he has tendency to lie often, he likes manipulating and hurting others, he has recurring problems with the law😳<br><br>He is characterized by diagnostic features such as superficial charm, high intelligence, poor judgment and failure to learn from experience, pathological egocentricity and incapacity for love, lack of remorse or shame, impulsivity, grandiose sense of self-worth, pathological lying, manipulative behavior😬<br><br>Psychopaths respond to things according to the way they feel. They don&#39;t spend time thinking about the potential risks and benefits of their choices, <br><br>psychopaths have a “lасk оf a guilt response or true rеmоrѕе.” Instead of owning up and admitting they were in the wrong, psychopaths will offer up lengthy justifications for why they messed up. When they&#39;re forced to apologize,  they do not apologize period😳<br><br>Psychopaths have an inflated sense of importance. Much like narcissists, they think the usual laws and rules don&#39;t apply to them. They also tend to have grandiose ideas about their potential. They believe they deserve to be the CEO or they&#39;re convinced they&#39;re the best at everything they do😬<br><br>psychopathy would almost certainly meet the definition of evil 👺<br><br>Psychopathic individuals have relationships with friends, co-workers, relatives, siblings, parents, romantic partners, and children. These relationships serve their social and material needs.<br>They simply use you 😳😬<br><br>A psyco is  more prone to angry outbursts and abusive language, while a psychopath can manipulate without seeming like a threat😳😬<br><br>in my opinion the following in my opinion describes # 45 the chump Trump to<br>A tee😳🙂<br>However you be the judge 😳<br>As for me , I do NOT want a PSYCO as my President NOT NOW OR EVER 😳😬😌<br>It’s just an opinion 😆😂🤣😜🤪🤣<br>IF YOU AGREE YOU HAVED EARN A DEGREE IN PSYCHOTIC BEHAVIOR 😆😜🤪👍🏻👍🏻👍🏻<br>Now you can see how a man 👨🏼 who is a PSYCO can easily cause an insurrection REBELLION 😳😬🤮","MUST READ, A PSYCO 
Or a psychotic is a maniac and mentally insane  and deranged unstable person😳
He is an obsessed person who wants to control and who lack empathy, and poor behavioral controls, commonly resulting in persistent antisocial deviance and criminal behavior😳

their mind is losing its grip on reality. A psychopath is someone who isn't able to feel for others and may act in reckless and antisocial ways😬
He has socially irresponsible behavior,
He has disregard In violating the right of others, 
He has inability to distinguish between right and wrong, He has difficulty with showing remorse or empathy, he has tendency to lie often, he likes manipulating and hurting others, he has recurring problems with the law😳

He is characterized by diagnostic features such as superficial charm, high intelligence, poor judgment and failure to learn from experience, pathological egocentricity and incapacity for love, lack of remorse or shame, impulsivity, grandiose sense of self-worth, pathological lying, manipulative behavior😬

Psychopaths respond to things according to the way they feel. They don't spend time thinking about the potential risks and benefits of their choices, 

psychopaths have a “lасk оf a guilt response or true rеmоrѕе.” Instead of owning up and admitting they were in the wrong, psychopaths will offer up lengthy justifications for why they messed up. When they're forced to apologize,  they do not apologize period😳

Psychopaths have an inflated sense of importance. Much like narcissists, they think the usual laws and rules don't apply to them. They also tend to have grandiose ideas about their potential. They believe they deserve to be the CEO or they're convinced they're the best at everything they do😬

psychopathy would almost certainly meet the definition of evil 👺

Psychopathic individuals have relationships with friends, co-workers, relatives, siblings, parents, romantic partners, and children. These relationships serve their social and material needs.
They simply use you 😳😬

A psyco is  more prone to angry outbursts and abusive language, while a psychopath can manipulate without seeming like a threat😳😬

in my opinion the following in my opinion describes # 45 the chump Trump to
A tee😳🙂
However you be the judge 😳
As for me , I do NOT want a PSYCO as my President NOT NOW OR EVER 😳😬😌
It’s just an opinion 😆😂🤣😜🤪🤣
IF YOU AGREE YOU HAVED EARN A DEGREE IN PSYCHOTIC BEHAVIOR 😆😜🤪👍🏻👍🏻👍🏻
Now you can see how a man 👨🏼 who is a PSYCO can easily cause an insurrection REBELLION 😳😬🤮","@purenet2007","https://yt3.ggpht.com/ytc/AIdro_n7xHPxpjbsAc-oTYkZIjN8bYD4ZLdd4Sn2MjoCTuc=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@purenet2007","UC1Z3f3i-4fYQEy2nIiRpqkQ","TRUE","none","0","2022-01-07T02:57:46Z","2022-01-07T02:57:46Z","UgzRderct2j3BEMfRGF4AaABAg",NA,NA
"702","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Who will replace Joe Reid?  Juicy Smollet?","Who will replace Joe Reid?  Juicy Smollet?","@TrumpMakesLeftiesCryAgain","https://yt3.ggpht.com/Pv1zI4CLmH1hwFef96zRdlWvjXOGOUVQzsSSwLDhbI_3W2NzILR8h4nurk77v-9umfjBAKvu=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@TrumpMakesLeftiesCryAgain","UCAt2iFRBrYB4OtT6vRmNVSg","TRUE","none","2","2022-01-07T02:57:36Z","2022-01-07T02:57:36Z","UgyIgVfjygzeQ-GhE8B4AaABAg",NA,NA
"703","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Just a bunch of backwoods, trailer park trash (republicans) storming the capital.","Just a bunch of backwoods, trailer park trash (republicans) storming the capital.","@theminotaur8015","https://yt3.ggpht.com/ytc/AIdro_mE4_aQ9FvXgmJleRDKViv7-cfh2DS2IYpjS3hZxKgzog=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@theminotaur8015","UCofRplliNtOTgJyge-6mXMQ","TRUE","none","3","2022-01-07T02:57:31Z","2022-01-07T02:57:31Z","UgwEGIhqRaCA13SiG5F4AaABAg",NA,NA
"704","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","One year later the same Democrat Party BS","One year later the same Democrat Party BS","@davesonowski4057","https://yt3.ggpht.com/ytc/AIdro_kZzxuD8bqHZytS02WME47oCLXb-KyTljZkf0sHJWY=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@davesonowski4057","UCLs6hjQMQlfxwUkBJEnQoMA","TRUE","none","1","2022-01-07T02:57:14Z","2022-01-07T02:57:14Z","Ugz37i0OzZZnY5I2vXp4AaABAg",NA,NA
"705","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Happy Jan 6th to all of you “patriots”<br> and back to your anti American Marxism on Jan 7th.. (and cleansing shower having faked the pro American act)","Happy Jan 6th to all of you “patriots”
 and back to your anti American Marxism on Jan 7th.. (and cleansing shower having faked the pro American act)","@NHLblkgurl","https://yt3.ggpht.com/ytc/AIdro_lmfMlm7mvgCBaKxr28ToxC0pRlCwZwL1OH3sMsflQPBOitVI7HouPqTrq8uBQXl6I5tA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@NHLblkgurl","UCU1XjlEoYYpr9mPko6juo2g","TRUE","none","2","2022-01-07T02:57:11Z","2022-01-07T02:57:11Z","UgyL1-7K6BE1BaQZJN54AaABAg",NA,NA
"706","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Happy Patriots Day everyone,  this is the greatest day in history.   Thank you president Trump,  America loves you 💘❤♥ 💙","Happy Patriots Day everyone,  this is the greatest day in history.   Thank you president Trump,  America loves you 💘❤♥ 💙","@TrumpMakesLeftiesCryAgain","https://yt3.ggpht.com/Pv1zI4CLmH1hwFef96zRdlWvjXOGOUVQzsSSwLDhbI_3W2NzILR8h4nurk77v-9umfjBAKvu=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@TrumpMakesLeftiesCryAgain","UCAt2iFRBrYB4OtT6vRmNVSg","TRUE","none","3","2022-01-07T02:57:02Z","2022-01-07T02:57:02Z","UgxtCFwNZ9pxcatHeEd4AaABAg",NA,NA
